Q9_1,Q9_2,Q9_3,HeadAcc,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,lon,lat,utc_datetime,ME
0.21803,-0.11166,0.56841,298,3542,1354,7427,7,-16,-13,-151,266,-168,,,2024-06-27T20:51:02.600Z,M
0.21824,-0.11195,0.56864,298,3640,1364,7349,7,-22,2,-157,262,-174,,,2024-06-27T20:51:02.620Z,M
0.21831,-0.11205,0.56882,298,3618,1302,7317,6,-20,1,-158,271,-171,,,2024-06-27T20:51:02.640Z,M
0.21826,-0.11213,0.56894,298,3566,1378,7339,-4,-12,-3,-156,261,-186,,,2024-06-27T20:51:02.660Z,M
0.21811,-0.11228,0.56905,298,3676,1426,7379,-18,-9,-1,-152,262,-177,,,2024-06-27T20:51:02.680Z,M
0.21799,-0.11249,0.56926,298,3648,1416,7333,-19,-17,6,-153,271,-183,,,2024-06-27T20:51:02.700Z,M
0.21786,-0.11261,0.56945,298,3602,1354,7305,-13,-9,3,-156,266,-176,,,2024-06-27T20:51:02.720Z,M
0.21779,-0.11272,0.56963,298,3518,1322,7331,-8,-15,1,-157,270,-177,,,2024-06-27T20:51:02.740Z,M
0.2178,-0.11283,0.56987,298,3554,1264,7407,1,-19,4,-152,273,-169,,,2024-06-27T20:51:02.760Z,M
0.21769,-0.11325,0.57022,298,3674,1308,7365,-14,-19,7,-156,264,-173,,,2024-06-27T20:51:02.780Z,M
0.21761,-0.11342,0.57043,298,3658,1332,7371,-13,-17,3,-152,275,-162,,,2024-06-27T20:51:02.800Z,M
0.21755,-0.11348,0.57065,298,3650,1330,7317,-5,-8,-1,-153,274,-173,,,2024-06-27T20:51:02.820Z,M
0.21745,-0.11350,0.57078,298,3536,1338,7367,-3,-4,0,-156,258,-178,,,2024-06-27T20:51:02.840Z,M
0.2174,-0.11366,0.57093,298,3596,1310,7403,-9,-19,0,-157,270,-179,,,2024-06-27T20:51:02.860Z,M
0.21742,-0.11383,0.57098,298,3656,1318,7349,-3,-24,-7,-157,262,-177,,,2024-06-27T20:51:02.880Z,M
0.21752,-0.11390,0.57101,298,3580,1342,7301,6,-22,-15,-153,266,-171,,,2024-06-27T20:51:02.900Z,M
0.21731,-0.11403,0.57145,298,3592,1308,7335,-13,-3,8,-160,273,-179,,,2024-06-27T20:51:02.920Z,M
0.21714,-0.11405,0.57173,298,3630,1228,7397,-8,2,7,-156,271,-183,,,2024-06-27T20:51:02.940Z,M
0.21717,-0.11417,0.57181,298,3622,1250,7481,3,-22,-6,-153,261,-183,,,2024-06-27T20:51:02.960Z,M
0.21744,-0.11439,0.5717,298,3628,1282,7397,11,-47,-27,-152,265,-182,,,2024-06-27T20:51:02.980Z,M
0.21791,-0.11464,0.57154,298,3626,1372,7329,24,-63,-31,-153,264,-181,,,2024-06-27T20:51:03Z,M
0.21821,-0.11495,0.57151,298,3682,1416,7223,9,-52,-7,-162,262,-167,,,2024-06-27T20:51:03.020Z,M
0.21824,-0.11516,0.5718,298,3628,1364,7249,-1,-25,21,-161,271,-171,,,2024-06-27T20:51:03.040Z,M
0.21802,-0.11564,0.57246,298,3606,1276,7329,-15,-20,23,-149,265,-169,,,2024-06-27T20:51:03.060Z,M
0.218,-0.11580,0.57271,298,3616,1288,7269,-6,-20,9,-152,273,-179,,,2024-06-27T20:51:03.080Z,M
0.21802,-0.11592,0.57282,298,3642,1264,7373,0,-21,-5,-153,266,-168,,,2024-06-27T20:51:03.100Z,M
0.21804,-0.11601,0.57291,298,3676,1286,7331,1,-16,-7,-153,266,-168,,,2024-06-27T20:51:03.120Z,M
0.218,-0.11606,0.57299,298,3674,1274,7405,2,-8,-2,-161,258,-168,,,2024-06-27T20:51:03.140Z,M
0.21804,-0.11613,0.57315,298,3634,1248,7443,5,-19,-3,-153,274,-178,,,2024-06-27T20:51:03.170Z,M
0.21816,-0.11627,0.57324,298,3648,1250,7353,6,-29,-11,-156,271,-186,,,2024-06-27T20:51:03.190Z,M
0.21826,-0.11636,0.5736,298,3640,1248,7253,6,-9,-3,-161,279,-176,,,2024-06-27T20:51:03.210Z,M
0.21817,-0.11630,0.57381,298,3564,1258,7379,3,1,-1,-155,268,-182,,,2024-06-27T20:51:03.230Z,M
0.21832,-0.11628,0.57389,298,3576,1212,7417,18,-20,-15,-151,269,-173,,,2024-06-27T20:51:03.250Z,M
0.21881,-0.11635,0.57372,298,3564,1186,7359,37,-53,-42,-149,268,-177,,,2024-06-27T20:51:03.270Z,M
0.2195,-0.11639,0.57347,298,3656,1256,7275,52,-62,-56,-151,271,-176,,,2024-06-27T20:51:03.290Z,M
0.21995,-0.11629,0.57337,298,3704,1358,7165,38,-32,-46,-144,275,-184,,,2024-06-27T20:51:03.310Z,M
0.22,-0.11623,0.57335,298,3746,1386,7265,8,-5,-22,-155,260,-169,,,2024-06-27T20:51:03.330Z,M
0.22002,-0.11650,0.5735,298,3762,1330,7455,-3,-31,-8,-155,270,-172,,,2024-06-27T20:51:03.350Z,M
0.22015,-0.11662,0.57358,298,3682,1344,7245,4,-28,-13,-153,274,-173,,,2024-06-27T20:51:03.370Z,M
0.22006,-0.11675,0.57369,298,3612,1282,7155,-10,-12,-1,-151,261,-168,,,2024-06-27T20:51:03.390Z,M
0.21969,-0.11663,0.57406,298,3616,1290,7191,-15,30,18,-155,270,-174,,,2024-06-27T20:51:03.410Z,M
0.21934,-0.11644,0.57442,298,3620,1156,7347,-6,32,13,-153,269,-168,,,2024-06-27T20:51:03.430Z,M
0.21922,-0.11657,0.57467,298,3674,1234,7599,-8,-13,12,-156,269,-176,,,2024-06-27T20:51:03.450Z,M
0.21931,-0.11657,0.57481,298,3812,1222,7487,15,-13,-8,-158,271,-183,,,2024-06-27T20:51:03.470Z,M
0.21979,-0.11654,0.57467,298,3722,1278,7501,42,-42,-41,-153,269,-173,,,2024-06-27T20:51:03.490Z,M
0.22133,-0.11698,0.57418,298,3722,1384,7291,44,-84,-46,-142,265,-172,,,2024-06-27T20:51:03.510Z,M
0.22219,-0.11715,0.57411,298,3714,1322,7061,59,-81,-34,-152,281,-174,,,2024-06-27T20:51:03.530Z,M
0.22314,-0.11725,0.57387,298,3690,1226,7281,72,-85,-53,-149,270,-177,,,2024-06-27T20:51:03.550Z,M
0.2241,-0.11737,0.57361,298,3740,1278,7183,71,-85,-53,-153,271,-176,,,2024-06-27T20:51:03.570Z,M
0.22471,-0.11723,0.57347,298,3716,1334,7141,60,-38,-39,-152,262,-179,,,2024-06-27T20:51:03.590Z,M
0.22457,-0.11680,0.57362,298,3782,1350,7141,15,39,-24,-156,274,-171,,,2024-06-27T20:51:03.610Z,M
0.22406,-0.11623,0.57399,298,3774,1368,7191,-3,79,2,-155,268,-177,,,2024-06-27T20:51:03.630Z,M
0.22319,-0.11510,0.57473,298,3694,1324,7363,10,52,-6,-160,265,-167,,,2024-06-27T20:51:03.650Z,M
0.22303,-0.11467,0.57487,298,3640,1294,7285,18,39,-18,-151,264,-171,,,2024-06-27T20:51:03.670Z,M
0.22272,-0.11429,0.57512,298,3608,1382,7259,2,45,-3,-148,264,-183,,,2024-06-27T20:51:03.690Z,M
0.2223,-0.11410,0.5755,298,3720,1326,7335,-14,40,17,-151,264,-188,,,2024-06-27T20:51:03.710Z,M
0.2221,-0.11395,0.57579,298,3724,1284,7465,2,19,6,-155,270,-167,,,2024-06-27T20:51:03.730Z,M
0.22226,-0.11373,0.57588,298,3682,1224,7231,31,0,-23,-156,274,-168,,,2024-06-27T20:51:03.750Z,M
0.2224,-0.11318,0.57591,298,3756,1306,7281,48,31,-35,-152,262,-172,,,2024-06-27T20:51:03.770Z,M
0.22314,-0.11185,0.57569,298,3592,1354,7305,74,20,-58,-155,270,-174,,,2024-06-27T20:51:03.790Z,M
0.22348,-0.11108,0.57563,298,3684,1372,7211,73,33,-56,-155,268,-179,,,2024-06-27T20:51:03.810Z,M
0.22366,-0.11031,0.57561,298,3708,1424,7351,60,45,-49,-152,265,-177,,,2024-06-27T20:51:03.830Z,M
0.22375,-0.10963,0.57558,298,3656,1378,7401,50,41,-46,-155,262,-177,,,2024-06-27T20:51:03.850Z,M
0.22391,-0.10910,0.57559,298,3668,1408,7385,47,25,-39,-157,268,-177,,,2024-06-27T20:51:03.870Z,M
0.22385,-0.10860,0.57573,298,3626,1470,7341,23,36,-29,-144,273,-174,,,2024-06-27T20:51:03.890Z,M
0.2237,-0.10824,0.57598,298,3654,1464,7311,11,32,-13,-160,275,-187,,,2024-06-27T20:51:03.910Z,M
0.22277,-0.10747,0.57665,298,3612,1394,7171,-16,72,5,-151,266,-178,,,2024-06-27T20:51:03.930Z,M
0.22195,-0.10690,0.57707,298,3580,1382,7239,-25,99,9,-158,264,-176,,,2024-06-27T20:51:03.950Z,M
0.22102,-0.10606,0.57743,298,3508,1292,7235,-21,126,-9,-155,265,-177,,,2024-06-27T20:51:03.970Z,M
0.21977,-0.10471,0.57786,298,3482,1334,7269,-19,192,-18,-155,265,-177,,,2024-06-27T20:51:03.990Z,M
0.21834,-0.10300,0.57832,298,3540,1356,7407,-13,233,-28,-155,268,-177,,,2024-06-27T20:51:04.010Z,M
0.21723,-0.10142,0.57874,298,3522,1412,7641,3,198,-34,-147,273,-174,,,2024-06-27T20:51:04.030Z,M
0.21651,-0.10006,0.57894,298,3492,1366,7593,23,153,-47,-161,269,-178,,,2024-06-27T20:51:04.050Z,M
0.21577,-0.09588,0.57914,298,3438,1358,7171,119,234,-95,-160,268,-179,,,2024-06-27T20:51:04.070Z,M
0.21541,-0.09287,0.57919,298,3334,1444,7533,150,267,-107,-158,261,-178,,,2024-06-27T20:51:04.090Z,M
0.21557,-0.09027,0.57934,298,3274,1522,7797,169,194,-91,-152,275,-187,,,2024-06-27T20:51:04.110Z,M
0.21597,-0.08841,0.57937,298,3298,1468,7705,147,116,-81,-161,271,-188,,,2024-06-27T20:51:04.130Z,M
0.21635,-0.08719,0.57919,298,3250,1488,7499,100,62,-87,-157,270,-184,,,2024-06-27T20:51:04.150Z,M
0.21654,-0.08619,0.57902,298,3206,1546,7339,69,57,-82,-155,270,-182,,,2024-06-27T20:51:04.170Z,M
0.21675,-0.08501,0.57889,298,3282,1594,7329,85,74,-73,-162,262,-189,,,2024-06-27T20:51:04.190Z,M
0.21708,-0.08371,0.57881,298,3230,1466,7527,110,77,-68,-158,258,-183,,,2024-06-27T20:51:04.210Z,M
0.21841,-0.08127,0.57866,298,3246,1636,7683,116,32,-68,-160,262,-187,,,2024-06-27T20:51:04.230Z,M
0.21912,-0.08119,0.57848,298,3404,1794,7733,62,-53,-47,-167,268,-187,,,2024-06-27T20:51:04.250Z,M
0.21975,-0.08162,0.57832,298,3370,1840,7401,22,-87,-27,-166,266,-188,,,2024-06-27T20:51:04.270Z,M
0.21977,-0.08189,0.57825,298,3344,1724,7175,-17,-30,-20,-160,257,-179,,,2024-06-27T20:51:04.290Z,M
0.21995,-0.08143,0.57832,298,3250,1502,7345,50,20,-25,-155,257,-182,,,2024-06-27T20:51:04.310Z,M
0.22047,-0.08120,0.57804,298,3136,1442,7531,61,-32,-59,-157,257,-177,,,2024-06-27T20:51:04.330Z,M
0.22167,-0.08107,0.57765,298,3188,1512,7611,111,-86,-69,-161,264,-186,,,2024-06-27T20:51:04.350Z,M
0.22494,-0.08138,0.57657,298,3376,1754,7221,113,-123,-73,-166,264,-183,,,2024-06-27T20:51:04.370Z,M
0.22495,-0.08103,0.57654,298,3426,1910,7147,15,22,-40,-156,261,-186,,,2024-06-27T20:51:04.390Z,M
0.22436,-0.08057,0.5769,298,3378,1890,7521,-20,73,4,-171,266,-178,,,2024-06-27T20:51:04.410Z,M
0.22405,-0.08072,0.57719,298,3290,1726,7665,-27,-1,14,-164,264,-183,,,2024-06-27T20:51:04.430Z,M
0.22411,-0.08086,0.57745,298,3264,1620,7475,4,-24,6,-161,269,-191,,,2024-06-27T20:51:04.450Z,M
0.22454,-0.08079,0.57743,298,3184,1558,7455,45,-36,-28,-157,262,-179,,,2024-06-27T20:51:04.470Z,M
0.22525,-0.08063,0.57713,298,3184,1568,7459,69,-51,-64,-156,261,-188,,,2024-06-27T20:51:04.490Z,M
0.22551,-0.08045,0.57695,298,3222,1854,7365,-14,-1,-21,-156,261,-181,,,2024-06-27T20:51:04.510Z,M
0.22501,-0.08061,0.57728,298,3340,1830,7433,-48,14,18,-166,264,-186,,,2024-06-27T20:51:04.530Z,M
0.22404,-0.08077,0.5776,298,3402,1732,7461,-87,46,15,-156,258,-178,,,2024-06-27T20:51:04.550Z,M
0.22334,-0.08093,0.57812,298,3280,1512,7515,-54,28,37,-152,262,-187,,,2024-06-27T20:51:04.570Z,M
0.22327,-0.08128,0.57829,298,3314,1514,7593,-16,-33,7,-157,260,-172,,,2024-06-27T20:51:04.590Z,M
0.22346,-0.08162,0.57818,298,3350,1630,7495,-4,-52,-28,-165,265,-182,,,2024-06-27T20:51:04.610Z,M
0.2237,-0.08196,0.57816,298,3342,1722,7343,1,-53,-12,-165,260,-189,,,2024-06-27T20:51:04.630Z,M
0.22336,-0.08269,0.57855,298,3328,1784,7443,-41,-23,13,-170,268,-182,,,2024-06-27T20:51:04.650Z,M
0.22326,-0.08303,0.57877,298,3314,1622,7437,-24,-30,7,-148,264,-188,,,2024-06-27T20:51:04.670Z,M
0.22344,-0.08320,0.57876,298,3310,1530,7415,11,-37,-17,-170,262,-182,,,2024-06-27T20:51:04.690Z,M
0.22386,-0.08314,0.57869,298,3260,1568,7395,43,-33,-30,-162,262,-177,,,2024-06-27T20:51:04.710Z,M
0.22418,-0.08317,0.57862,298,3260,1664,7437,31,-34,-18,-156,248,-183,,,2024-06-27T20:51:04.730Z,M
0.22416,-0.08341,0.57877,298,3312,1718,7445,-13,-27,0,-164,269,-183,,,2024-06-27T20:51:04.750Z,M
0.22392,-0.08364,0.57916,298,3342,1710,7433,-29,-11,22,-156,271,-186,,,2024-06-27T20:51:04.770Z,M
0.2237,-0.08413,0.57973,298,3334,1666,7543,-4,-27,15,-157,265,-179,,,2024-06-27T20:51:04.790Z,M
0.22393,-0.08451,0.57976,298,3290,1664,7453,4,-56,1,-160,252,-187,,,2024-06-27T20:51:04.810Z,M
0.22417,-0.08487,0.57989,298,3364,1646,7405,2,-55,1,-157,270,-187,,,2024-06-27T20:51:04.830Z,M
0.22422,-0.08528,0.58011,298,3350,1712,7327,-16,-44,15,-158,264,-186,,,2024-06-27T20:51:04.850Z,M
0.22394,-0.08560,0.58051,298,3358,1602,7317,-33,-12,31,-158,264,-191,,,2024-06-27T20:51:04.870Z,M
0.22337,-0.08597,0.58097,298,3412,1596,7409,-58,5,44,-164,261,-183,,,2024-06-27T20:51:04.890Z,M
0.22286,-0.08646,0.58136,298,3394,1588,7529,-60,-11,41,-151,256,-178,,,2024-06-27T20:51:04.910Z,M
0.2226,-0.08708,0.58152,298,3400,1532,7539,-48,-40,25,-167,254,-179,,,2024-06-27T20:51:04.930Z,M
0.22239,-0.08773,0.58204,298,3374,1548,7325,-8,-10,17,-152,268,-184,,,2024-06-27T20:51:04.950Z,M
0.22209,-0.08759,0.58233,298,3294,1524,7367,-10,23,3,-157,265,-192,,,2024-06-27T20:51:04.970Z,M
0.22194,-0.08740,0.58246,298,3250,1502,7491,6,15,-12,-158,261,-181,,,2024-06-27T20:51:04.990Z,M
0.22201,-0.08732,0.58237,298,3318,1530,7479,12,-11,-36,-160,262,-184,,,2024-06-27T20:51:05.010Z,M
0.22216,-0.08738,0.58227,298,3356,1596,7427,9,-26,-30,-164,261,-191,,,2024-06-27T20:51:05.030Z,M
0.22224,-0.08729,0.58233,298,3414,1500,7357,14,-7,-24,-152,270,-179,,,2024-06-27T20:51:05.050Z,M
0.22227,-0.08704,0.58233,298,3344,1478,7461,23,9,-30,-162,260,-179,,,2024-06-27T20:51:05.070Z,M
0.22265,-0.08625,0.58195,298,3368,1522,7543,53,3,-59,-152,262,-189,,,2024-06-27T20:51:05.090Z,M
0.22311,-0.08583,0.58166,298,3310,1666,7441,59,-11,-68,-158,261,-188,,,2024-06-27T20:51:05.110Z,M
0.22361,-0.08545,0.58145,298,3406,1624,7363,62,-13,-60,-160,265,-189,,,2024-06-27T20:51:05.130Z,M
0.22451,-0.08527,0.58107,298,3360,1614,7539,84,-60,-70,-157,260,-182,,,2024-06-27T20:51:05.150Z,M
0.22539,-0.08515,0.58084,298,3410,1616,7399,81,-61,-51,-170,268,-182,,,2024-06-27T20:51:05.170Z,M
0.22608,-0.08503,0.5807,298,3424,1682,7385,67,-45,-37,-176,266,-173,,,2024-06-27T20:51:05.190Z,M
0.22627,-0.08497,0.58072,298,3416,1698,7359,21,-16,-22,-155,262,-187,,,2024-06-27T20:51:05.210Z,M
0.22571,-0.08493,0.5811,298,3358,1628,7417,-23,15,7,-169,250,-178,,,2024-06-27T20:51:05.230Z,M
0.22546,-0.08496,0.5813,298,3388,1592,7397,-16,7,1,-157,265,-177,,,2024-06-27T20:51:05.250Z,M
0.22529,-0.08476,0.58154,298,3448,1654,7377,5,24,0,-161,261,-188,,,2024-06-27T20:51:05.270Z,M
0.22529,-0.08449,0.58163,298,3360,1618,7463,22,14,-17,-162,260,-172,,,2024-06-27T20:51:05.290Z,M
0.22534,-0.08409,0.58169,298,3340,1656,7367,31,21,-27,-155,262,-179,,,2024-06-27T20:51:05.310Z,M
0.22512,-0.08366,0.58183,298,3274,1732,7349,9,42,-18,-161,261,-186,,,2024-06-27T20:51:05.330Z,M
0.22482,-0.08347,0.58201,298,3304,1712,7543,-9,26,-8,-160,262,-182,,,2024-06-27T20:51:05.350Z,M
0.225,-0.08372,0.58217,298,3322,1664,7399,9,-48,-17,-166,264,-186,,,2024-06-27T20:51:05.370Z,M
0.22521,-0.08373,0.58225,298,3424,1708,7365,21,-21,-10,-152,257,-189,,,2024-06-27T20:51:05.390Z,M
0.22529,-0.08380,0.5824,298,3408,1704,7459,8,-17,0,-149,257,-182,,,2024-06-27T20:51:05.410Z,M
0.22521,-0.08401,0.58261,298,3338,1690,7449,-13,-20,10,-161,264,-186,,,2024-06-27T20:51:05.430Z,M
0.22492,-0.08438,0.58291,298,3346,1738,7345,-41,-17,24,-165,265,-177,,,2024-06-27T20:51:05.450Z,M
0.22438,-0.08466,0.58334,298,3368,1702,7283,-53,11,41,-153,256,-178,,,2024-06-27T20:51:05.470Z,M
0.22377,-0.08479,0.58386,298,3308,1674,7371,-50,26,39,-152,268,-179,,,2024-06-27T20:51:05.500Z,M
0.22321,-0.08504,0.58429,298,3322,1600,7433,-49,13,40,-160,257,-179,,,2024-06-27T20:51:05.520Z,M
0.22239,-0.08536,0.58511,298,3304,1562,7503,-29,3,27,-153,269,-188,,,2024-06-27T20:51:05.540Z,M
0.22214,-0.08559,0.58542,298,3308,1540,7473,-25,-10,20,-161,264,-186,,,2024-06-27T20:51:05.560Z,M
0.22204,-0.08592,0.58567,298,3378,1522,7481,-19,-27,18,-161,264,-188,,,2024-06-27T20:51:05.580Z,M
0.22195,-0.08613,0.58592,298,3368,1568,7435,-13,-18,13,-167,268,-187,,,2024-06-27T20:51:05.600Z,M
0.22183,-0.08622,0.58609,298,3364,1502,7405,-6,-5,4,-167,262,-172,,,2024-06-27T20:51:05.620Z,M
0.22166,-0.08629,0.58626,298,3336,1486,7485,-11,-3,1,-158,264,-176,,,2024-06-27T20:51:05.640Z,M
0.22156,-0.08648,0.58637,298,3354,1526,7465,-14,-17,-3,-157,262,-184,,,2024-06-27T20:51:05.660Z,M
0.22129,-0.08689,0.58668,298,3342,1534,7471,-18,-13,7,-164,266,-181,,,2024-06-27T20:51:05.680Z,M
0.22115,-0.08713,0.58691,298,3332,1500,7443,-19,-19,10,-160,268,-182,,,2024-06-27T20:51:05.700Z,M
0.22093,-0.08731,0.58705,298,3356,1572,7369,-23,-6,5,-160,257,-189,,,2024-06-27T20:51:05.720Z,M
0.22067,-0.08747,0.58724,298,3342,1512,7413,-26,-4,4,-151,264,-176,,,2024-06-27T20:51:05.740Z,M
0.2204,-0.08761,0.58743,298,3310,1524,7401,-22,1,12,-161,256,-186,,,2024-06-27T20:51:05.760Z,M
0.2201,-0.08767,0.58765,298,3352,1476,7441,-20,8,7,-152,260,-194,,,2024-06-27T20:51:05.780Z,M
0.21998,-0.08782,0.58778,298,3366,1470,7505,-10,-11,4,-161,258,-178,,,2024-06-27T20:51:05.800Z,M
0.21988,-0.08811,0.58786,298,3382,1520,7427,-9,-14,-10,-165,257,-179,,,2024-06-27T20:51:05.820Z,M
0.21974,-0.08824,0.58798,298,3336,1478,7371,-16,-11,-10,-153,271,-188,,,2024-06-27T20:51:05.840Z,M
0.21968,-0.08836,0.58813,298,3394,1594,7435,-12,-15,-5,-153,269,-186,,,2024-06-27T20:51:05.860Z,M
0.21952,-0.08856,0.58838,298,3420,1520,7421,-19,-11,11,-164,269,-176,,,2024-06-27T20:51:05.880Z,M
0.21936,-0.08865,0.58868,298,3356,1482,7403,-11,-3,14,-148,266,-186,,,2024-06-27T20:51:05.900Z,M
0.21916,-0.08865,0.58889,298,3382,1450,7467,-8,7,4,-162,262,-187,,,2024-06-27T20:51:05.920Z,M
0.21914,-0.08873,0.589,298,3382,1474,7493,0,-14,-5,-158,264,-191,,,2024-06-27T20:51:05.940Z,M
0.21898,-0.08892,0.58928,298,3314,1538,7383,-11,-12,7,-156,266,-188,,,2024-06-27T20:51:05.960Z,M
0.21869,-0.08905,0.58962,298,3336,1514,7355,-25,3,22,-166,271,-178,,,2024-06-27T20:51:05.980Z,M
0.21838,-0.08901,0.58993,298,3352,1406,7407,-13,19,13,-152,262,-192,,,2024-06-27T20:51:06Z,M
0.21828,-0.08892,0.59003,298,3328,1358,7499,5,5,-12,-151,261,-178,,,2024-06-27T20:51:06.020Z,M
0.21843,-0.08863,0.58994,298,3314,1350,7505,36,2,-38,-157,260,-184,,,2024-06-27T20:51:06.040Z,M
0.21877,-0.08861,0.58981,298,3298,1396,7485,31,-35,-40,-157,268,-184,,,2024-06-27T20:51:06.060Z,M
0.21893,-0.08853,0.58969,298,3404,1454,7415,20,-13,-37,-160,262,-184,,,2024-06-27T20:51:06.080Z,M
0.21919,-0.08817,0.58951,298,3420,1388,7469,34,-4,-42,-160,254,-174,,,2024-06-27T20:51:06.100Z,M
0.21947,-0.08803,0.5893,298,3412,1482,7497,32,-18,-49,-155,262,-182,,,2024-06-27T20:51:06.120Z,M
0.21979,-0.08792,0.58919,298,3350,1506,7417,33,-24,-39,-160,268,-187,,,2024-06-27T20:51:06.140Z,M
0.21992,-0.08779,0.58913,298,3372,1504,7389,22,-7,-28,-156,258,-183,,,2024-06-27T20:51:06.160Z,M
0.21985,-0.08757,0.5892,298,3354,1522,7369,10,15,-22,-160,268,-174,,,2024-06-27T20:51:06.180Z,M
0.21974,-0.08720,0.58937,298,3338,1482,7393,16,28,-22,-149,273,-179,,,2024-06-27T20:51:06.200Z,M
0.21983,-0.08687,0.58942,298,3282,1488,7487,30,9,-30,-160,270,-179,,,2024-06-27T20:51:06.220Z,M
0.2201,-0.08667,0.58931,298,3294,1446,7485,36,-14,-42,-165,265,-189,,,2024-06-27T20:51:06.240Z,M
0.22074,-0.08602,0.58898,298,3370,1482,7395,47,-2,-54,-158,266,-171,,,2024-06-27T20:51:06.260Z,M
0.22106,-0.08564,0.58878,298,3310,1586,7435,48,-3,-54,-152,260,-182,,,2024-06-27T20:51:06.280Z,M
0.22144,-0.08539,0.58869,298,3344,1592,7437,45,-17,-45,-158,271,-186,,,2024-06-27T20:51:06.300Z,M
0.22159,-0.08524,0.58856,298,3406,1612,7395,23,-6,-35,-174,261,-161,,,2024-06-27T20:51:06.320Z,M
0.2215,-0.08503,0.58866,298,3358,1608,7429,7,15,-18,-151,264,-191,,,2024-06-27T20:51:06.340Z,M
0.22142,-0.08498,0.58884,298,3288,1578,7577,3,0,-2,-156,264,-183,,,2024-06-27T20:51:06.360Z,M
0.22134,-0.08502,0.58903,298,3336,1574,7413,-3,-6,2,-161,266,-181,,,2024-06-27T20:51:06.380Z,M
0.22129,-0.08520,0.58921,298,3386,1548,7451,-1,-19,-9,-157,260,-187,,,2024-06-27T20:51:06.400Z,M
0.22125,-0.08534,0.58934,298,3338,1588,7363,-5,-14,5,-160,257,-184,,,2024-06-27T20:51:06.420Z,M
0.22109,-0.08554,0.58965,298,3368,1522,7427,-16,-11,21,-157,268,-179,,,2024-06-27T20:51:06.440Z,M
0.22094,-0.08567,0.58992,298,3374,1508,7477,-12,-7,13,-153,264,-183,,,2024-06-27T20:51:06.460Z,M
0.22077,-0.08564,0.59011,298,3346,1480,7503,-3,7,1,-155,260,-184,,,2024-06-27T20:51:06.480Z,M
0.22078,-0.08566,0.59017,298,3336,1484,7533,3,-14,-19,-146,266,-188,,,2024-06-27T20:51:06.500Z,M
0.22096,-0.08574,0.59019,298,3330,1506,7445,12,-31,-23,-158,271,-186,,,2024-06-27T20:51:06.520Z,M
0.22103,-0.08590,0.59021,298,3324,1580,7359,-4,-4,-5,-160,262,-179,,,2024-06-27T20:51:06.540Z,M
0.22077,-0.08582,0.59045,298,3382,1538,7427,-12,18,0,-157,270,-179,,,2024-06-27T20:51:06.560Z,M
0.22057,-0.08582,0.59076,298,3318,1580,7451,-11,5,10,-158,271,-181,,,2024-06-27T20:51:06.580Z,M
0.22048,-0.08594,0.59093,298,3388,1534,7519,-8,-11,3,-155,262,-189,,,2024-06-27T20:51:06.600Z,M
0.22055,-0.08595,0.59106,298,3394,1464,7515,12,-14,-8,-158,266,-188,,,2024-06-27T20:51:06.620Z,M
0.22057,-0.08599,0.59109,298,3330,1484,7433,3,-14,-18,-160,265,-184,,,2024-06-27T20:51:06.640Z,M
0.22051,-0.08607,0.59111,298,3350,1520,7317,-3,-10,-12,-169,258,-173,,,2024-06-27T20:51:06.660Z,M
0.2206,-0.08640,0.59115,298,3344,1510,7457,0,-34,-8,-164,264,-186,,,2024-06-27T20:51:06.680Z,M
0.22069,-0.08649,0.59115,298,3394,1544,7413,7,-21,-12,-160,257,-189,,,2024-06-27T20:51:06.700Z,M
0.22058,-0.08635,0.59126,298,3340,1480,7445,2,9,-21,-155,273,-182,,,2024-06-27T20:51:06.720Z,M
0.22046,-0.08622,0.5914,298,3302,1528,7471,1,8,-13,-157,270,-174,,,2024-06-27T20:51:06.740Z,M
0.22051,-0.08640,0.59142,298,3350,1514,7451,-2,-26,-11,-162,260,-184,,,2024-06-27T20:51:06.760Z,M
0.22058,-0.08667,0.59145,298,3366,1564,7365,-7,-35,-6,-153,261,-176,,,2024-06-27T20:51:06.780Z,M
0.22051,-0.08694,0.59159,298,3368,1534,7407,-15,-24,10,-156,258,-181,,,2024-06-27T20:51:06.800Z,M
0.2203,-0.08715,0.59182,298,3396,1470,7439,-20,-8,16,-155,260,-189,,,2024-06-27T20:51:06.820Z,M
0.21994,-0.08735,0.59233,298,3268,1442,7427,-10,-5,7,-164,266,-188,,,2024-06-27T20:51:06.840Z,M
0.21995,-0.08747,0.59256,298,3396,1472,7469,0,-19,2,-152,273,-182,,,2024-06-27T20:51:06.860Z,M
0.21996,-0.08756,0.59262,298,3432,1498,7479,2,-14,-5,-162,257,-179,,,2024-06-27T20:51:06.880Z,M
0.2199,-0.08755,0.5927,298,3422,1536,7449,0,-3,-10,-158,264,-188,,,2024-06-27T20:51:06.900Z,M
0.21995,-0.08752,0.5928,298,3330,1432,7429,13,-9,-9,-160,265,-184,,,2024-06-27T20:51:06.920Z,M
0.22001,-0.08756,0.5929,298,3322,1442,7371,9,-16,-8,-165,268,-182,,,2024-06-27T20:51:06.940Z,M
0.21998,-0.08756,0.59299,298,3334,1478,7423,1,-7,-12,-158,266,-186,,,2024-06-27T20:51:06.960Z,M
